year,month,day,tow,lon,lat,start,comment,male,female,total_crabs,Atlantic_cod,American_plaice,Yellowtail_flounder,winter_flounder,thorny_skate,smooth_skate,longhorn_sculpin,sea_potato,Hyas_coarctatus,female_percentage,Simpson_index
2021,2021,17,GP353F,-60.4039,47.5203,07:51:56,Force ~ 2.2 kts,0,0,0,0,2,0,0,2,10,0,0,0,NA,0.44897959183673464
2021,2021,17,GP352F,-60.4324,47.55174,09:32:50,Stable ~ 2.2 kts,21,0,21,0,3,0,0,3,0,0,0,0,0,0.37037037037037035
2021,2021,17,GP350F,-60.4859,47.50792,10:44:13,Stable ~ 2.1 kts,19,0,19,2,87,1,0,5,0,0,0,0,0,0.3875038473376423
2021,2021,17,GP346F,-60.608,47.47821,12:05:26,buffer entre 12f et 19 - stable ~ 2.2 kts,54,62,116,0,26,0,0,0,0,0,0,1,0.5344827586206896,0.30886595921560966
2021,2021,17,GP342F,-60.6974,47.56586,13:19:40,Stable ~ 2.1 kts,73,5,78,0,53,0,0,0,0,0,0,5,0.0641025641025641,0.5178416955017302
2021,2021,17,GP334F,-60.9076,47.63313,14:59:02,Accroche et force ~ 2.1 kts,0,1,1,5,1,1,0,0,0,0,1,6,1,0.711111111111111
2021,2021,17,GP323F,-61.006,47.62687,15:51:43,Stable ~ 2.1 kts,0,0,0,2,23,95,0,0,0,0,0,2,NA,0.35756517065305027
2021,2021,17,GP325F,-60.9523,47.779,17:13:23,Stable ~ 2.1 kts,188,2,190,0,174,36,0,0,0,0,0,0,0.010526315789473684,0.5770500000000001
2021,2021,17,GP335F,-60.8304,47.76973,18:12:52,Stable ~ 2.1 kts,12,63,75,2,81,0,0,0,0,0,0,1,0.84,0.5177801511016178
2021,2021,17,GP344F,-60.6724,47.74436,19:30:04,Stable ~ 2.1 kts,5,14,19,9,20,0,0,0,0,0,0,0,0.7368421052631579,0.6345486111111112
2021,2021,17,GP341F,-60.6911,47.81502,20:27:41,Force ~ 2.2 kts,25,0,25,10,18,0,0,46,1,0,0,0,0,0.6834
2021,2021,18,GP331F,-60.8955,47.83012,05:16:17,Stable ~ 2.1 kts,79,93,172,0,149,0,0,0,0,0,0,2,0.5406976744186046,0.5035991910207133
2021,2021,18,GP326F,-60.976,47.81923,06:09:49,Stable ~ 2.1 kts,72,1,73,0,171,0,0,0,0,0,0,1,0.0136986301369863,0.42405664306538937
2021,2021,18,GP315A1,-61.096,47.87715,08:20:15,Accroche et force ~ 2.2 kts,3,0,3,1,1,0,0,0,0,0,17,0,0,0.3801652892561984
2021,2021,18,GP324A1,-60.9645,47.91618,10:41:11,Stable ~ 2.1 kts,22,58,80,0,52,0,0,0,0,0,0,3,0.725,0.49997256515775035
2021,2021,18,GP320F,-61.0148,48.03121,12:33:03,buffer creux d eau - stable ~ 2.1 kts,0,1,1,3,0,0,0,3,2,0,0,0,1,0.7160493827160495
2021,2021,18,GP312F,-61.1137,48.07957,14:22:21,buffer creux d eau - stable ~ 2.1 kts,1,0,1,0,0,0,0,2,3,0,0,0,0,0.6111111111111112
2021,2021,18,GP313F,-61.1014,47.96862,16:15:24,Stable ~ 2.1 kts,13,64,77,0,23,0,0,0,0,0,0,6,0.8311688311688312,0.42203631185475254
2021,2021,19,GP303F,-61.3785,47.95492,05:19:20,Stable ~ 2.1 kts,18,0,18,1,6,0,0,0,0,0,42,12,0,0.6364364685146611
2021,2021,19,GP287F,-61.4615,47.98469,06:06:52,Accroche et force ~ 2.2 kts,4,0,4,1,1,0,0,0,0,0,18,3,0,0.5185185185185186
2021,2021,19,GP290F,-61.4587,48.04129,07:04:00,Stable ~ 2.1 kts,9,14,23,1,5,0,0,0,0,0,4,6,0.6086956521739131,0.6009204470742933
2021,2021,19,GP295F,-61.4046,48.09532,07:46:03,Stable ~ 2.1 kts,21,3,24,4,19,0,0,0,0,1,0,2,0.125,0.6168
2021,2021,19,GP316F,-61.2423,48.19767,09:23:47,Force a cause de vase ~ 2.1 kts,0,0,0,0,0,0,0,1,1,0,0,0,NA,0.5
2021,2021,19,GP293F,-61.4353,48.22656,11:02:58,Force a cause de vase ~ 2.1 kts,1,0,1,0,0,0,0,1,0,0,0,0,0,0.5
2021,2021,19,GP282F,-61.6026,48.22393,12:55:48,Force a cause de vase ~ 2.1 kts,0,1,1,0,0,0,0,1,1,0,0,0,1,0.6666666666666667
2021,2021,19,GP273F,-61.7029,48.11514,14:44:33,Stable ~ 2.1 kts,85,6,91,12,26,0,0,1,0,0,0,1,0.06593406593406594,0.4695530563486976
2021,2021,19,GP260F,-61.8786,48.23424,16:49:01,Stable ~ 2.1 kts,59,1,60,0,6,0,0,18,10,0,0,0,0.016666666666666666,0.5405160706201901
2021,2021,19,GP269F,-61.7873,48.28462,18:17:13,Force a cause de vase ~ 2.2 kts,1,1,2,0,0,0,0,1,0,0,0,0,0.5,0.4444444444444444
2021,2021,19,GP251F,-61.953,48.24963,20:23:31,Accrochages ~ 2.1 kts,1,0,1,6,6,0,0,10,5,0,0,0,0,0.7474489795918368
2021,2021,20,GP250F,-61.9469,48.2865,05:40:29,Force a cause de vase ~ 2.1 kts,0,0,0,0,8,0,0,5,5,0,0,0,NA,0.6481481481481481
2021,2021,20,GP235F,-62.1088,48.39937,08:05:53,Force a cause de vase ~ 2.1 kts,4,3,7,0,0,0,0,4,3,0,0,0,0.42857142857142855,0.6224489795918368
2021,2021,20,GP237A3,-62.2709,48.28505,14:46:44,Stable ~ 2.1 kts,12,0,12,26,19,0,0,36,0,0,0,0,0,0.7136085096542953
2021,2021,20,GP207A1,-62.3515,48.26867,17:01:38,Stable ~ 2.2 kts,5,1,6,9,40,0,0,0,0,0,9,8,0.16666666666666666,0.6408179012345678
2021,2021,20,GP208F,-62.4416,48.32976,18:20:31,Force ~ 2.1 kts,0,0,0,7,2,0,0,17,3,0,0,0,NA,0.582639714625446
2021,2021,21,GP156F,-62.9214,48.58932,05:56:36,Force a cause de vase ~ 2.1 kts,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
2021,2021,21,GP134F,-63.1503,48.56063,08:37:02,Force a cause de vase ~ 2.1 kts,5,9,14,3,7,0,0,12,3,0,0,0,0.6428571428571429,0.7324128862590401
2021,2021,21,GP139F,-63.1242,48.58897,10:05:41,Force a cause de vase ~ 2.1 kts,2,0,2,0,13,0,0,4,0,0,0,0,0,0.47645429362880887
2021,2021,21,GP121F,-63.2393,48.66792,11:49:48,Force a cause de vase ~ 2.1 kts,0,1,1,4,8,0,0,3,1,0,0,0,1,0.685121107266436
2021,2021,21,GP142F,-63.1072,48.72588,14:35:29,Force a cause de vase ~ 2.1 kts,0,0,0,0,1,0,0,5,0,0,0,0,NA,0.2777777777777777
2021,2021,21,GP122F,-63.26,48.74282,16:08:01,Force a cause de vase ~ 2.1 kts,50,43,93,0,2,0,0,3,2,0,0,0,0.46236559139784944,0.13339999999999985
2021,2021,21,GP109F,-63.3422,48.79378,17:58:14,Force a cause de vase ~ 2.1 kts,11,2,13,1,3,0,0,10,0,0,0,0,0.15384615384615385,0.617283950617284
2021,2021,21,GP120F,-63.2604,48.90906,20:32:47,Force a cause de vase ~ 2.1 kts,0,0,0,0,1,0,0,5,2,0,0,0,NA,0.53125
2021,2021,22,GP098F,-63.4213,48.93006,06:01:40,Force a cause de vase ~ 2.1 kts,0,1,1,0,3,0,0,5,0,0,0,0,1,0.5679012345679012
2021,2021,22,GP081F,-63.5911,48.88612,07:46:34,Force a cause de vase ~ 2.1 kts,2,0,2,2,3,0,0,5,1,0,0,0,0,0.7455621301775148
2021,2021,22,GP085F,-63.5577,48.82642,09:26:31,Force a cause de vase ~ 2.1 kts,0,0,0,2,11,0,0,7,2,0,0,0,NA,0.6322314049586777
2021,2021,22,GP072F,-63.6755,48.73997,11:01:41,Force ~ 2.2 kts,8,4,12,154,13,0,0,12,0,0,0,0,0.3333333333333333,0.33738110249170805
2021,2021,22,GP078F,-63.512,48.64427,13:05:15,Force a cause de vase ~ 2.1 kts,0,0,0,48,33,0,0,3,0,0,0,0,NA,0.5178571428571429
2021,2021,22,GP107F,-63.4781,48.63564,14:10:33,Force a cause de vase ~ 2.1 kts,0,1,1,66,20,0,0,2,4,0,0,0,1,0.4476818129263498
2021,2021,22,GP083A1,-63.5279,48.53914,17:41:47,Accrochages ~ 2.2 kts,0,2,2,49,10,0,0,9,0,0,0,0,1,0.4722448979591838
2021,2021,22,GP096F,-63.4571,48.54961,18:54:03,Accroche et force ~ 2.1 kts,6,1,7,29,4,0,0,13,2,0,0,0,0.14285714285714285,0.643305785123967
2021,2021,22,GP112F,-63.4098,48.44053,20:31:00,Accroche et force ~ 2.1 kts,76,72,148,41,32,0,0,8,0,0,0,2,0.4864864864864865,0.5375461479357584
2021,2021,23,GP115F,-63.2994,48.43893,05:30:46,Accroche et force ~ 2.2 kts,32,27,59,14,36,0,0,6,0,0,0,0,0.4576271186440678,0.6212476370510396
2021,2021,23,GP103F,-63.3628,48.38005,06:49:13,Stable ~ 2.1 kts,165,88,253,27,73,0,0,0,4,0,0,3,0.34782608695652173,0.4591666666666667
2021,2021,23,GP130A1,-63.3063,48.32753,09:24:54,Stable ~ 2.1 kts,37,36,73,2,28,0,0,0,0,0,43,9,0.4931506849315068,0.6650572320499479
2021,2021,23,GP152F,-62.978,48.31377,11:35:58,Stable ~ 2.1 kts,86,140,226,1,79,0,0,0,0,0,6,1,0.6194690265486725,0.41455970766262795
2021,2021,23,GP138F,-62.9651,48.38876,12:47:31,Stable ~ 2.1 kts,46,51,97,1,67,2,0,0,0,0,3,18,0.5257731958762887,0.5972159348121322
2021,2021,23,GP165A1,-62.872,48.38119,14:54:29,Accrochages ~ 2.1 kts,20,10,30,13,15,0,0,2,0,0,0,0,0.3333333333333333,0.6394444444444445
2021,2021,23,GP166F,-62.85,48.41762,15:54:56,Stable ~ 2.1 kts,0,0,0,5,34,0,0,28,3,0,0,0,NA,0.5971428571428572
2021,2021,23,GP187F,-62.6277,48.4299,18:23:12,Force a cause de vase ~ 2.1 kts,1,1,2,0,2,0,0,10,0,0,0,0,0.5,0.44897959183673464
2021,2021,23,GP203F,-62.597,48.2926,20:05:12,Stable ~ 2.1 kts,13,3,16,7,25,0,0,9,0,0,0,1,0.1875,0.6991676575505351
2021,2021,24,GP181F,-62.6755,48.30879,05:35:12,Stable ~ 2.1 kts,28,13,41,3,33,0,0,1,0,0,0,2,0.3170731707317073,0.5650000000000001
2021,2021,24,GP180F,-62.7873,48.26757,06:42:03,Stable ~ 2.2 kts,88,74,162,0,42,0,0,0,0,0,0,1,0.4567901234567901,0.3335157644259369
2021,2021,24,GP153F,-62.9676,48.211,08:24:04,Stable ~ 2.2 kts,22,47,69,1,31,0,0,0,0,0,9,3,0.6811594202898551,0.5447568329548125
2021,2021,24,GP169F,-62.8488,48.18065,09:13:15,Stable ~ 2.1 kts,51,47,98,0,33,1,0,0,0,0,0,0,0.47959183673469385,0.38624885215794313
2021,2021,24,GP185F,-62.6638,48.14323,10:27:19,Stable ~ 2.1 kts,52,77,129,38,87,0,0,0,0,0,0,0,0.5968992248062015,0.6023622047244095
2021,2021,24,GP201F,-62.5453,48.17427,11:21:50,Stable ~ 2.1 kts,22,29,51,2,51,0,0,0,0,0,0,2,0.5686274509803921,0.536311854752581
2021,2021,24,GP227F,-62.2148,48.17988,13:25:14,Stable ~ 2.1 kts,5,0,5,4,41,0,0,0,0,0,0,0,0,0.31120000000000014
2021,2021,24,GP230F,-62.1809,48.14071,14:17:37,Accrochages ~ 2.1 kts,35,2,37,10,49,0,0,0,0,0,0,0,0.05405405405405406,0.580078125
2021,2021,24,GP249A2,-62.032,48.08964,17:32:50,Accrochages ~ 2.1 kts,7,9,16,1,4,0,0,0,0,0,7,3,0.5625,0.6555671175858482
2021,2021,24,GP243F,-62.0063,48.01365,18:31:25,Stable ~ 2.1 kts,3,2,5,1,2,0,0,0,0,0,99,10,0.4,0.27452699247571044
2021,2021,24,GP261F,-61.8833,48.04602,19:39:16,Stable ~ 2.1 kts,18,55,73,0,27,0,0,0,0,0,10,1,0.7534246575342466,0.5001217433649865
2021,2021,24,GP257F,-61.9107,47.98873,20:19:45,Stable ~ 2.1 kts,30,32,62,0,77,1,0,0,0,0,0,0,0.5161290322580645,0.5013265306122449
2021,2021,25,GP211F,-62.3931,47.50476,05:35:08,Stable ~ 2.1 kts,40,92,132,1,175,4,0,0,0,0,0,0,0.696969696969697,0.5062253451676528
2021,2021,25,GP199F,-62.5131,47.42809,06:56:16,Stable ~ 2.2 kts,119,158,277,0,192,0,0,0,0,0,0,8,0.5703971119133574,0.5004724672459334
2021,2021,25,GP219F,-62.3631,47.38216,08:17:19,Accrochages ~ 2.1 kts,179,122,301,0,129,22,0,0,0,0,0,4,0.4053156146179402,0.48185018467220686
2021,2021,2,GP268F,-61.7707,46.67797,05:42:10,Stable ~ 2.1 kts,85,4,89,12,74,0,0,0,0,0,66,15,0.0449438202247191,0.723480224609375
2021,2021,2,GP259F,-61.8862,46.68367,06:52:37,Stable ~ 2.1 kts,17,0,17,36,37,0,0,0,0,0,8,6,0,0.7176405325443787
2021,2021,2,GP263F,-61.8636,46.77274,08:00:38,Stable ~ 2.1 kts,72,142,214,3,160,0,0,0,0,0,28,2,0.6635514018691588,0.5641808885052129
2021,2021,2,GP245F,-61.9871,46.78826,09:15:40,Accrochages ~ 2.1 kts,40,46,86,8,127,1,0,0,0,0,91,19,0.5348837209302325,0.7075772971403687
2021,2021,2,GP248F,-61.9668,46.73652,10:12:17,Stable ~ 2.1 kts,95,65,160,3,649,0,0,0,0,0,6,0,0.40625,0.3321925383038121
2021,2021,2,GP265F,-61.9575,46.63461,11:38:01,Accrochages ~ 2.1 kts,11,1,12,23,60,0,0,0,0,0,608,19,0.08333333333333333,0.2819691377444925
2021,2021,2,GP240F,-62.1209,46.60142,13:00:58,Stable ~ 2.1 kts,10,0,10,26,22,5,0,0,0,1,28,4,0,0.7736545138888888
2021,2021,2,GP226F,-62.2072,46.70569,14:21:32,Force ~ 2.1 kts,57,2,59,4,171,1,0,0,0,0,28,17,0.03389830508474576,0.5687244897959183
2021,2021,2,GP233F,-62.2107,46.81126,15:39:05,Stable ~ 2.1 kts,159,139,298,2,254,0,0,0,0,0,0,5,0.4664429530201342,0.5092533626044463
2021,2021,2,GP220F,-62.297,46.73399,17:00:49,Stable ~ 2.1 kts,77,19,96,1,123,0,0,0,0,0,0,3,0.19791666666666666,0.5102455307768102
2021,2021,2,GP234F,-62.2356,46.59659,18:27:03,Accroche et force ~ 2.1 kts,0,0,0,29,25,0,1,0,0,0,133,0,NA,0.45801267541874147
2021,2021,3,GP214A2,-62.4339,46.5467,06:50:17,Accroche et force ~ 2.1 kts,0,0,0,10,13,3,1,0,0,2,0,0,NA,0.6634958382877527
2021,2021,3,GP192F,-62.5395,46.61344,08:10:00,Accrochages ~ 2.1 kts,4,0,4,111,20,7,0,0,0,0,5,7,0,0.45775004216562665
2021,2021,3,GP189F,-62.6353,46.60726,09:16:26,Stable ~ 2.1 kts,0,0,0,16,18,4,0,0,0,0,3,3,NA,0.6828512396694215
2021,2021,3,GP197A2,-62.4975,46.686,12:43:32,Stable ~ 2.1 kts,78,0,78,9,129,7,0,0,0,0,0,11,0,0.5803930162904521
2021,2021,3,GP202A1,-62.4914,46.80057,14:41:02,Accroche et force ~ 2.1 kts,68,17,85,4,110,0,0,0,0,0,0,4,0.2,0.5302725132859327
2021,2021,3,GP206F,-62.4339,46.87962,15:49:56,Stable ~ 2.1 kts,164,111,275,1,408,1,0,0,0,0,0,3,0.4036363636363636,0.48853265278528935
2021,2021,3,GP198F,-62.5398,46.93701,17:09:05,Accroche et force ~ 2.1 kts,83,135,218,2,241,0,0,0,0,0,0,5,0.6192660550458715,0.5135570741770893
2021,2021,3,GP191F,-62.6085,47.06075,18:34:39,Accroche et force ~ 2.2 kts,47,198,245,3,114,0,0,0,0,0,0,3,0.8081632653061225,0.4517620566710452
2021,2021,3,GP179F,-62.6867,47.0139,19:53:04,Stable ~ 2.1 kts,186,344,530,3,819,2,0,0,0,0,0,0,0.6490566037735849,0.48090018305627613
2021,2021,4,GP176F,-62.772,46.98706,05:47:34,Stable ~ 2.1 kts,181,457,638,2,1073,32,0,0,0,0,0,1,0.7163009404388715,0.4884717679028091
2021,2021,4,GP158F,-62.9177,46.9413,07:26:33,Stable ~ 2.1 kts,93,222,315,1,578,98,0,0,0,0,0,0,0.7047619047619048,0.5499134202653486
2021,2021,4,GP149F,-63.0159,46.9246,08:28:06,Stable ~ 2.1 kts,74,272,346,1,648,1,0,0,0,0,0,1,0.7861271676300579,0.45712463368037914
2021,2021,4,GP127F,-63.202,46.95827,09:54:23,Stable ~ 2.1 kts,218,36,254,1,228,28,0,0,0,0,0,4,0.14173228346456693,0.5577302290508059
2021,2021,4,GP123F,-63.1648,46.86965,11:08:51,Stable ~ 2.2 kts,91,25,116,0,171,0,0,0,0,0,0,6,0.21551724137931033,0.5022306608114246
2021,2021,4,GP147F,-63.0234,46.8844,12:13:03,Stable ~ 2.1 kts,74,110,184,3,468,0,0,0,0,0,0,5,0.5978260869565217,0.4193893480257116
2021,2021,4,GP159F,-62.8372,46.8348,13:26:16,Stable ~ 2.1 kts,167,30,197,1,252,32,0,0,0,0,0,4,0.15228426395939088,0.5624227336618741
2021,2021,4,GP184F,-62.6918,46.82059,14:28:11,Accrochages ~ 2.1 kts,124,4,128,3,201,7,0,0,0,0,0,11,0.03125,0.5349877551020408
2021,2021,4,GP174F,-62.7865,46.66404,16:14:25,Accroche et force ~ 2.2 kts,4,0,4,34,12,0,0,0,0,0,1,0,0,0.4936562860438293
2021,2021,4,GP170F,-62.8423,46.67651,17:09:56,Accroche et force ~ 2.2 kts,50,1,51,3,30,17,0,0,0,0,0,5,0.0196078431372549,0.6596653613385547
2021,2021,4,GP162F,-62.8468,46.60724,18:15:26,Stable ~ 2.1 kts,84,2,86,2,93,32,0,0,0,0,0,4,0.023255813953488372,0.637091465098006
2021,2021,5,GP154A2,-62.9885,46.62977,07:05:16,Accrochages ~ 2.1 kts,30,1,31,8,113,27,0,0,0,0,1,3,0.03225806451612903,0.5660366090358028
2021,2021,5,GP133F,-63.1642,46.6187,08:29:18,Stable ~ 2.1 kts,31,0,31,2,134,21,1,0,0,1,0,0,0,0.46360110803324106
2021,2021,5,GP141F,-63.1158,46.67265,09:13:00,Stable ~ 2.1 kts,38,3,41,1,147,14,0,0,0,0,0,6,0.07317073170731707,0.46148210892607766
2021,2021,5,GP128A1,-63.1775,46.69777,11:24:54,Stable ~ 2.1 kts,62,1,63,0,57,82,0,0,0,0,0,0,0.015873015873015872,0.6583178119792177
2021,2021,6,GP099F,-63.4166,46.78978,06:02:31,Stable ~ 2.1 kts,72,3,75,0,114,72,0,0,0,0,0,3,0.04,0.6583161157024793
2021,2021,6,GP094F,-63.554,46.77978,07:16:54,Accrochages ~ 2.1 kts,1,0,1,19,15,12,1,0,0,0,0,0,0,0.6822916666666667
2021,2021,6,GP077F,-63.6544,46.89372,08:40:31,Stable ~ 2.1 kts,63,26,89,6,50,52,1,0,0,0,0,0,0.29213483146067415,0.6642689521477401
2021,2021,6,GP084F,-63.5837,46.92223,09:28:20,Stable ~ 2.1 kts,39,1,40,0,104,42,0,0,0,0,0,5,0.025,0.6106192264466435
2021,2021,6,GP113A2,-63.4269,46.96795,12:51:01,Accroche et force ~ 2.2 kts,2,0,2,14,16,3,0,0,0,0,0,2,0,0.6574141709276844
2021,2021,6,GP125F,-63.2903,47.00717,18:29:59,Stable ~ 2.1 kts,110,1,111,1,206,28,0,0,0,0,0,15,0.009009009009009009,0.5720797108677804
2021,2021,6,GP150F,-63.0954,47.09082,19:53:15,Force ~ 2.2 kts,40,9,49,3,131,1,0,0,0,0,0,5,0.1836734693877551,0.451387139217827
2021,2021,7,GP124F,-63.241,47.17558,05:59:58,Stable ~ 2.2 kts,114,64,178,13,423,0,0,0,0,0,0,0,0.3595505617977528,0.4408906195291197
2021,2021,7,GP105A2,-63.3581,47.18244,09:49:55,Stable ~ 2.2 kts,85,51,136,1,253,15,0,0,0,0,0,2,0.375,0.5005402990660976
2021,2021,7,GP080A1,-63.4843,47.20639,12:14:07,Accroche et force ~ 2.1 kts,4,0,4,5,12,5,0,0,0,0,0,4,0,0.7488888888888889
2021,2021,7,GP088A2,-63.5771,47.08473,16:56:35,Accroche et force ~ 2.2 kts,1,0,1,8,2,2,0,0,0,0,1,1,0,0.6666666666666667
2021,2021,7,GP068F,-63.7072,47.09924,18:08:43,Stable ~ 2.1 kts,158,80,238,1,111,0,0,0,0,0,0,2,0.33613445378151263,0.443359375
2021,2021,7,GP076F,-63.6423,47.23404,19:22:29,Stable ~ 2.1 kts,106,69,175,0,147,0,0,0,0,0,0,1,0.3942857142857143,0.49932425308399386
2021,2021,7,GP061F,-63.762,47.19063,20:36:04,Stable ~ 2.1 kts,215,123,338,1,134,0,0,0,0,0,0,3,0.363905325443787,0.4164871831085375
2021,2021,8,GP049F,-63.8346,47.13092,05:53:17,Accroche et force ~ 2.1 kts,2,2,4,6,18,22,0,0,0,0,4,1,0.5,0.7100826446280991
2021,2021,8,GP036F,-64.0923,47.22593,08:02:28,Stable ~ 2.1 kts,3,1,4,1,25,62,1,0,0,0,0,1,0.25,0.4920778632865551
2021,2021,8,GP026F,-64.1877,47.09057,09:13:47,Stable ~ 2.1 kts,24,28,52,0,33,48,0,0,0,1,0,0,0.5384615384615384,0.6603920695032302
2021,2021,8,GP024F,-64.2471,47.19059,10:35:09,Stable ~ 2.1 kts,17,3,20,1,27,2,0,0,0,1,0,0,0.15,0.5636293733179546
2021,2021,8,GP016F,-64.4429,47.30345,12:16:43,Stable ~ 2.1 kts,56,27,83,0,63,157,0,0,0,1,0,1,0.3253012048192771,0.6182854071486159
2021,2021,8,GP019F,-64.3456,47.43558,14:01:26,Force a cause de vase ~ 2.1 kts,161,49,210,0,39,0,0,0,0,0,0,0,0.23333333333333334,0.26418928726956015
2021,2021,8,GP023F,-64.2885,47.35919,14:56:10,Force a cause de vase ~ 2.1 kts,87,51,138,0,33,0,0,0,0,0,0,0,0.3695652173913043,0.311480455524777
2021,2021,8,GP025F,-64.1916,47.31356,16:04:30,Stable ~ 2.1 kts,25,10,35,0,6,0,0,0,0,0,0,2,0.2857142857142857,0.3158464034613304
2021,2021,8,GP044F,-64.0881,47.41441,17:34:38,Stable ~ 2.1 kts,2,0,2,1,3,5,0,0,0,1,0,3,0,0.7822222222222222
2021,2021,8,GP046F,-63.9489,47.33812,18:50:51,Stable ~ 2.1 kts,16,12,28,0,33,69,0,0,0,0,0,8,0.42857142857142855,0.6482881747532031
2021,2021,8,GP067F,-63.8058,47.36652,19:48:34,Stable ~ 2.1 kts,155,107,262,0,72,0,0,0,0,0,0,1,0.4083969465648855,0.34213410559144586
2021,2021,9,GP048F,-63.8333,47.44614,05:53:30,Stable ~ 2.1 kts,164,70,234,0,97,0,0,0,0,0,0,2,0.29914529914529914,0.4213222231240249
2021,2021,9,GP066F,-63.7876,47.47122,06:47:47,Stable ~ 2.1 kts,432,295,727,0,176,0,0,0,0,0,0,0,0.405777166437414,0.31383514285469016
2021,2021,9,GP050A1,-63.8816,47.51148,09:38:07,Force a cause de vase ~ 2.1 kts,229,156,385,0,30,0,0,0,0,0,1,8,0.4051948051948052,0.17013394446422203
2021,2021,9,GP047F,-63.9022,47.60688,10:56:59,Stable ~ 2.1 kts,225,83,308,1,112,1,0,0,0,0,0,37,0.2694805194805195,0.48367911676895403
2021,2021,9,GP032F,-64.1328,47.55273,12:58:26,Force a cause de vase ~ 2.1 kts,43,40,83,1,58,1,0,0,0,0,0,0,0.4819277108433735,0.49850848452247054
2021,2021,9,GP028F,-64.1829,47.54443,13:42:07,Force a cause de vase ~ 2.1 kts,38,151,189,0,61,0,0,0,0,0,0,0,0.798941798941799,0.3689279999999999
2021,2021,9,GP018F,-64.3279,47.54385,14:53:16,Stable ~ 2.1 kts,166,92,258,0,88,0,0,0,0,0,0,0,0.35658914728682173,0.3792976711550671
2021,2021,9,GP022A1,-64.3026,47.67443,18:25:04,Accroche et force ~ 2.2 kts,28,11,39,0,21,4,0,0,0,0,0,1,0.28205128205128205,0.5315976331360946
2021,2021,9,GP031F,-64.25,47.8175,20:00:21,Accroche et force ~ 2.2 kts,0,2,2,5,18,126,0,0,0,5,0,0,1,0.3321005917159763
2021,2021,10,GP030F,-64.1555,47.69476,06:02:07,Force a cause de vase ~ 2.1 kts,79,9,88,0,248,0,0,0,0,0,0,0,0.10227272727272728,0.3866213151927438
2021,2021,10,GP040F,-64.0907,47.67706,06:57:25,Force a cause de vase ~ 2.2 kts,54,42,96,0,193,0,0,0,0,0,0,0,0.4375,0.4436728487446271
2021,2021,10,GP042F,-63.9941,47.76352,08:07:16,Force a cause de vase ~ 2.1 kts,31,6,37,1,138,0,0,0,0,0,0,0,0.16216216216216217,0.34097365702479343
2021,2021,10,GP041F,-64.0165,47.82129,09:07:06,Stable ~ 2.1 kts,187,543,730,0,168,0,0,0,0,1,0,38,0.7438356164383562,0.3592381963372284
2021,2021,10,GP052F,-63.8762,47.7556,11:21:42,Force a cause de vase ~ 2.1 kts,158,291,449,1,356,0,0,0,0,0,0,1,0.6481069042316259,0.49583185540400065
2021,2021,10,GP051F,-63.8761,47.82259,12:54:26,Force a cause de vase ~ 2.2 kts,128,111,239,1,258,0,0,0,0,0,0,2,0.46443514644351463,0.50524
2021,2021,10,GP069F,-63.7105,47.90279,14:22:26,Stable ~ 2.1 kts,48,37,85,87,64,1,0,0,0,0,0,3,0.43529411764705883,0.671875
2021,2021,10,GP062F,-63.7686,47.99121,15:32:03,Force a cause de vase ~ 2.1 kts,79,87,166,11,59,0,0,0,0,0,0,0,0.5240963855421686,0.44057023843723064
2021,2021,10,GP045F,-63.9671,47.93796,17:19:29,Force a cause de vase ~ 2.1 kts,116,129,245,2,116,0,0,0,0,0,0,0,0.5265306122448979,0.4423195136944197
2021,2021,11,GP053F,-63.9368,48.03598,05:53:44,Force a cause de vase ~ 2.2 kts,341,246,587,28,156,0,0,0,0,0,2,1,0.4190800681431005,0.3828929885356783
2021,2021,11,GP043A1,-64.0827,48.14432,08:29:26,Accroche et force ~ 2.2 kts,0,0,0,5,2,0,0,0,0,2,0,0,NA,0.5925925925925926
2021,2021,16,GP009F,-64.9832,47.88678,17:12:00,Force ~ 2.2 kts,38,36,74,10,17,0,0,0,0,0,0,2,0.4864864864864865,0.44679046092939956
2021,2021,16,GP011F,-65.0117,47.95226,18:38:32,Vase et  gravier - force ~ 2.1 kts,38,31,69,0,90,0,0,0,0,0,0,0,0.4492753623188406,0.4912780348878605
2021,2021,16,GP008F,-65.1395,47.8938,20:09:57,Vaseux - force ~ 2.1 kts,62,16,78,0,44,0,0,0,0,0,0,0,0.20512820512820512,0.4611663531308787
2021,2021,17,GP001F,-65.629,47.9738,06:09:08,Vaseux et gravier - force ~ 2.2 kts,131,113,244,0,90,0,0,0,0,0,0,30,0.46311475409836067,0.4827315541601256
2021,2021,17,GP003F,-65.5205,47.90861,07:41:51,Stable ~ 2.1 kts,162,111,273,0,68,0,0,0,0,0,0,14,0.4065934065934066,0.3703709581432256
2021,2021,17,GP004F,-65.4802,47.86152,08:39:31,Gravier - force ~ 2.1 kts,30,2,32,1,27,0,0,0,0,0,0,0,0.0625,0.5127777777777778
2021,2021,17,GP002F,-65.5399,47.78529,09:49:50,Gravier - force ~ 2.1 kts,13,9,22,0,21,2,2,0,0,0,0,1,0.4090909090909091,0.5946180555555556
2021,2021,17,GP006F,-65.335,47.82433,11:24:42,Program start and end time didnt work - stable ~ 2.1 kts,35,26,61,1,99,0,1,0,0,0,0,1,0.4262295081967213,0.49094809740675216
